business_name,phone,website,address,lat,lon,postcode,rating,review_count,category_raw,price,source
CRAFT Coral Gables,+1 786-772-6932,,,25.751515299999998,-80.25741889999999,33134,4.9,,Restaurant,None,outscraper
Bulla Gastrobar Coral Gables,+1 786-810-6215,,,25.7485084,-80.25890869999999,33134,4.9,,Spanish restaurant,None,outscraper
CVI.CHE 105 - Coral Gables,+1 786-527-3939,,,25.745869499999998,-80.2571171,33134,4.9,,Peruvian restaurant,None,outscraper
MIKA Coral Gables,+1 305-404-2200,,,25.744313299999998,-80.25810849999999,33134,4.7,,Restaurant,None,outscraper
Costazul Peruvian Cuisine,+1 786-360-3775,,,25.7511492,-80.2579305,33134,4.9,,Peruvian restaurant,None,outscraper
Doc B's Restaurant,+1 786-864-1220,,,25.7496233,-80.26085669999999,33134,4.7,,American restaurant,None,outscraper
Motek Coral Gables,+1 305-396-8547,,,25.7500425,-80.2558088,33134,4.9,,Restaurant,None,outscraper
Basilico Ristorante Coral Gables,+1 305-456-4485,,,25.7507815,-80.2590736,33134,4.9,,Italian restaurant,None,outscraper
Ró Steakhouse,+1 786-778-4158,,,25.7525203,-80.2571148,33134,4.9,,Restaurant,None,outscraper
La Rosa Gastrobar,+1 786-870-5466,,,25.7490594,-80.2622985,33134,4.9,,Restaurant,None,outscraper
Salumeria 104 - Coral Gables,+1 786-947-5342,,,25.7498307,-80.25723839999999,33134,4.8,,Italian restaurant,None,outscraper
Baires Grill - Coral Gables,+1 786-409-5121,,,25.7501958,-80.2584479,33134,4.8,,Argentinian restaurant,None,outscraper
Portosole,+1 786-359-4275,,,25.7480051,-80.2588993,33134,4.6,,Italian restaurant,None,outscraper
MesaMar Seafood Table,+1 305-640-8448,,,25.750994499999997,-80.2602553,33134,4.6,,Seafood restaurant,None,outscraper
Naked Farmer,+1 305-487-7327,,,25.751520799999998,-80.2576472,33134,4.9,,New American restaurant,None,outscraper
La Jamoteca Coral Gables,+1 305-399-9095,,,25.749776299999997,-80.2619263,33134,4.9,,Gourmet grocery store,None,outscraper
Zucca,+1 786-580-3731,,,25.7528951,-80.2585804,33134,4.6,,Italian restaurant,None,outscraper
107 Taste Asian Restaurant Coral Gables,+1 786-409-6951,,,25.7528829,-80.2619428,33134,4.9,,Asian restaurant,None,outscraper
Beauty & The Butcher,+1 305-665-9661,,,25.705030599999997,-80.2851878,33143,4.9,,American restaurant,None,outscraper
450Gradi Miami 🇺🇸,+1 786-391-1276,,,25.749444,-80.25740499999999,33134,4.8,,Italian restaurant,None,outscraper
Pura Vida Miami,+1 305-535-4142,,,25.749172299999998,-80.2596398,33134,4.8,,Coffee shop,None,outscraper
Tullio,+1 786-707-8978,,,25.7484628,-80.2581603,33134,4.7,,Italian restaurant,None,outscraper
Daniel's Miami,+1 305-912-2639,,,25.7051536,-80.2824148,33146,4.8,,Steak house,None,outscraper
Fogo de Chão Brazilian Steakhouse,+1 786-297-8788,,,25.746246199999998,-80.2579353,33134,4.8,,Brazilian restaurant,None,outscraper
Aromas del Peru,+1 305-476-5885,,,25.7512908,-80.25712229999999,33134,4.9,,Peruvian restaurant,None,outscraper
CRAFT Coral Gables,+1 786-772-6932,,,25.751515299999998,-80.25741889999999,33134,4.9,,Restaurant,None,outscraper
Beauty & The Butcher,+1 305-665-9661,,,25.705030599999997,-80.2851878,33143,4.9,,American restaurant,None,outscraper
La Rosa Gastrobar,+1 786-870-5466,,,25.7490594,-80.2622985,33134,4.9,,Restaurant,None,outscraper
CVI.CHE 105 - Coral Gables,+1 786-527-3939,,,25.745869499999998,-80.2571171,33134,4.9,,Peruvian restaurant,None,outscraper
Daniel's Miami,+1 305-912-2639,,,25.7051536,-80.2824148,33146,4.8,,Steak house,None,outscraper
Bulla Gastrobar Coral Gables,+1 786-810-6215,,,25.7485084,-80.25890869999999,33134,4.9,,Spanish restaurant,None,outscraper
Doc B's Restaurant,+1 786-864-1220,,,25.7496233,-80.26085669999999,33134,4.7,,American restaurant,None,outscraper
MIKA Coral Gables,+1 305-404-2200,,,25.744313299999998,-80.25810849999999,33134,4.7,,Restaurant,None,outscraper
Salumeria 104 - Coral Gables,+1 786-947-5342,,,25.7498307,-80.25723839999999,33134,4.8,,Italian restaurant,None,outscraper
Baires Grill - Coral Gables,+1 786-409-5121,,,25.7501958,-80.2584479,33134,4.8,,Argentinian restaurant,None,outscraper
Luca Osteria,+1 305-381-5097,,,25.7512048,-80.2572007,33134,4.5,,Italian restaurant,None,outscraper
Ventanas Restaurant Bar & Lounge,+1 786-353-9460,,,25.7351729,-80.25756229999999,33146,4.9,,Bar & grill,None,outscraper
Sakura Gables Japanese Restaurant,+1 305-665-7020,,,25.7252086,-80.2628799,33146,4.5,,Japanese restaurant,None,outscraper
Zitz Sum,+1 786-409-6920,,,25.751446299999998,-80.262316,33134,4.5,,Restaurant,None,outscraper
The Collab,+1 305-667-6766,,,25.7126417,-80.2788127,33146,4.4,,Restaurant,None,outscraper
Bistro Café,+1 305-530-8193,,,25.7333663,-80.26103289999999,33146,5.0,,Brunch restaurant,None,outscraper
Graziano's Restaurant Coral Gables,+1 305-774-3599,,,25.7508067,-80.26258399999999,33134,4.6,,Argentinian restaurant,None,outscraper
The Halal Shack,None,,,25.719759999999997,-80.27803589999999,33146,4.9,,Halal restaurant,None,outscraper
Tullio,+1 786-707-8978,,,25.7484628,-80.2581603,33134,4.7,,Italian restaurant,None,outscraper
Zucca,+1 786-580-3731,,,25.7528951,-80.2585804,33134,4.6,,Italian restaurant,None,outscraper
Tina in the Gables,+1 305-666-0103,,,25.7286955,-80.2620681,33146,4.1,,Brunch restaurant,None,outscraper
The Munch by Pump & Munch,+1 786-360-6575,,,25.7255316,-80.2619481,33146,4.8,,Deli,None,outscraper
Half Moon Empanadas,+1 786-888-2292,,,25.7225716,-80.2758975,33146,5.0,,Takeout Restaurant,None,outscraper
Coyo Taco,+1 786-434-9332,,,25.709150599999997,-80.2831934,33146,4.5,,Mexican restaurant,None,outscraper
